set I:=	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	;

set J:=	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8	DC9	DC10	DC11	DC12	DC13	DC14	DC15	DC16	DC17	DC18	DC19	DC20	DC21	DC22	DC23	DC24	DC25	DC26	DC27	DC28	DC29	DC30	DC31	DC32	DC33	DC34	DC35	DC36	DC37	DC38	DC39	DC40	DC41	DC42	DC43	DC44	DC45	DC46	DC47	DC48	DC49	DC50	DC51	DC52	DC53	DC54	DC55	DC56	DC57	DC58	DC59	DC60	DC61	DC62	DC63	DC64	DC65	DC66	DC67	DC68	DC69	DC70	DC71	DC72	DC73	DC74	DC75	DC76	DC77	DC78	DC79	DC80	DC81	DC82	DC83	DC84	DC85	DC86	DC87	DC88	DC89	DC90	DC91	DC92	DC93	DC94	DC95	DC96	DC97	DC98	DC99	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC116	DC117	DC118	DC119	DC120	DC121	DC122	DC123	DC124	DC125	DC126	DC127	DC128	DC129	DC130	DC131	DC132	DC133	DC134	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC142	DC143	DC144	DC145	DC146	DC147	DC148	DC149	DC150	;

set P:=	Tomato	Capsicum	BellPepper	Cucumber	GreenChilli	Grapes	Strawberries	Carrots	Lettuce	;

param K:=			
	Poly1	6	
	Poly2	6	
	Poly3	6	
	Poly4	6	
	Poly5	6	
	Poly6	6	
	Poly7	6	
	Poly8	6	
	Poly9	6	
	Poly10	6	
	Poly11	6	
	Poly12	6	
	Poly13	6	
	Poly14	6	
	Poly15	6	
	Poly16	6	
	Poly17	6	
	Poly18	6	
	Poly19	6	
	Poly20	6	
	Poly21	6	
	Poly22	6	
	Poly23	6	
	Poly24	6	
	Poly25	6	
	Poly26	6	
	Poly27	6	
	Poly28	6	
	Poly29	6	
	Poly30	6	
	Poly31	6	
	Poly32	6	
	Poly33	6	
	Poly34	6	
	Poly35	6	
	Poly36	6	
	Poly37	6	
	Poly38	6	
	Poly39	6	
	Poly40	6	
	Poly41	6	
	Poly42	6	
	Poly43	6	
	Poly44	6	
	Poly45	6	
	Poly46	6	
	Poly47	6	
	Poly48	6	
	Poly49	6	
	Poly50	6	
	Poly51	6	
	Poly52	6	
	Poly53	6	
	Poly54	6	
	Poly55	6	
	Poly56	6	
	Poly57	6	
	Poly58	6	
	Poly59	6	
	Poly60	6	
	Poly61	6	
	Poly62	6	
	Poly63	6	
	Poly64	6	
	Poly65	6	
	Poly66	6	
	Poly67	6	
	Poly68	6	
	Poly69	6	
	Poly70	6	
	Poly71	6	
	Poly72	6	
	Poly73	6	
	Poly74	6	
	Poly75	6	
	Poly76	6	
	Poly77	6	
	Poly78	6	
	Poly79	6	
	Poly80	6	
	Poly81	6	
	Poly82	6	
	Poly83	6	
	Poly84	6	
	Poly85	6	
	Poly86	6	
	Poly87	6	
	Poly88	6	
	Poly89	6	
	Poly90	6	
	Poly91	6	
	Poly92	6	
	Poly93	6	
	Poly94	6	
	Poly95	6	
	Poly96	6	
	Poly97	6	
	Poly98	6	
	Poly99	6	
	Poly100	6	;

set IK:=																																																																																																						
