set I:=	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	;

set J:=	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8	DC9	DC10	DC11	DC12	DC13	DC14	DC15	DC16	DC17	DC18	DC19	DC20	DC21	DC22	DC23	DC24	DC25	DC26	DC27	DC28	DC29	DC30	DC31	DC32	DC33	DC34	DC35	DC36	DC37	DC38	DC39	DC40	DC41	DC42	DC43	DC44	DC45	DC46	DC47	DC48	DC49	DC50	DC51	DC52	DC53	DC54	DC55	DC56	DC57	DC58	DC59	DC60	DC61	DC62	DC63	DC64	DC65	DC66	DC67	DC68	DC69	DC70	DC71	DC72	DC73	DC74	DC75	DC76	DC77	DC78	DC79	DC80	DC81	DC82	DC83	DC84	DC85	DC86	DC87	DC88	DC89	DC90	DC91	DC92	DC93	DC94	DC95	DC96	DC97	DC98	DC99	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC116	DC117	DC118	DC119	DC120	DC121	DC122	DC123	DC124	DC125	DC126	DC127	DC128	DC129	DC130	DC131	DC132	DC133	DC134	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC142	DC143	DC144	DC145	DC146	DC147	DC148	DC149	DC150	;

set P:=	Tomato	Capsicum	BellPepper	Cucumber	GreenChilli	Grapes	Strawberries	Carrots	Lettuce	;

param K:=			
	Poly1	3	
	Poly2	3	
	Poly3	3	
	Poly4	3	
	Poly5	3	
	Poly6	3	
	Poly7	3	
	Poly8	3	
	Poly9	3	
	Poly10	3	
	Poly11	3	
	Poly12	3	
	Poly13	3	
	Poly14	3	
	Poly15	3	
	Poly16	3	
	Poly17	3	
	Poly18	3	
	Poly19	3	
	Poly20	3	
	Poly21	3	
	Poly22	3	
	Poly23	3	
	Poly24	3	
	Poly25	3	
	Poly26	3	
	Poly27	3	
	Poly28	3	
	Poly29	3	
	Poly30	3	
	Poly31	3	
	Poly32	3	
	Poly33	3	
	Poly34	3	
	Poly35	3	
	Poly36	3	
	Poly37	3	
	Poly38	3	
	Poly39	3	
	Poly40	3	
	Poly41	3	
	Poly42	3	
	Poly43	3	
	Poly44	3	
	Poly45	3	
	Poly46	3	
	Poly47	3	
	Poly48	3	
	Poly49	3	
	Poly50	3	
	Poly51	3	
	Poly52	3	
	Poly53	3	
	Poly54	3	
	Poly55	3	
	Poly56	3	
	Poly57	3	
	Poly58	3	
	Poly59	3	
	Poly60	3	
	Poly61	3	
	Poly62	3	
	Poly63	3	
	Poly64	3	
	Poly65	3	
	Poly66	3	
	Poly67	3	
	Poly68	3	
	Poly69	3	
	Poly70	3	
	Poly71	3	
	Poly72	3	
	Poly73	3	
	Poly74	3	
	Poly75	3	
	Poly76	3	
	Poly77	3	
	Poly78	3	
	Poly79	3	
	Poly80	3	
	Poly81	3	
	Poly82	3	
	Poly83	3	
	Poly84	3	
	Poly85	3	
	Poly86	3	
	Poly87	3	
	Poly88	3	
	Poly89	3	
	Poly90	3	
	Poly91	3	
	Poly92	3	
	Poly93	3	
	Poly94	3	
	Poly95	3	
	Poly96	3	
	Poly97	3	
	Poly98	3	
	Poly99	3	
	Poly100	3	;


set IK:=																																																																																																						
