set I:=	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	;

set J:=	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8	DC9	DC10	DC11	DC12	DC13	DC14	DC15	DC16	DC17	DC18	DC19	DC20	DC21	DC22	DC23	DC24	DC25	DC26	DC27	DC28	DC29	DC30	DC31	DC32	DC33	DC34	DC35	DC36	DC37	DC38	DC39	DC40	DC41	DC42	DC43	DC44	DC45	DC46	DC47	DC48	DC49	DC50	DC51	DC52	DC53	DC54	DC55	DC56	DC57	DC58	DC59	DC60	DC61	DC62	DC63	DC64	DC65	DC66	DC67	DC68	DC69	DC70	DC71	DC72	DC73	DC74	DC75	DC76	DC77	DC78	DC79	DC80	DC81	DC82	DC83	DC84	DC85	DC86	DC87	DC88	DC89	DC90	DC91	DC92	DC93	DC94	DC95	DC96	DC97	DC98	DC99	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC116	DC117	DC118	DC119	DC120	DC121	DC122	DC123	DC124	DC125	DC126	DC127	DC128	DC129	DC130	DC131	DC132	DC133	DC134	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC142	DC143	DC144	DC145	DC146	DC147	DC148	DC149	DC150	;

set P:=	Tomato	Capsicum	BellPepper	Cucumber	GreenChilli	Grapes	Strawberries	Carrots	Lettuce	;

param K:=			
	Poly1	4	
	Poly2	4	
	Poly3	4	
	Poly4	4	
	Poly5	4	
	Poly6	4	
	Poly7	4	
	Poly8	4	
	Poly9	4	
	Poly10	4	
	Poly11	4	
	Poly12	4	
	Poly13	4	
	Poly14	4	
	Poly15	4	
	Poly16	4	
	Poly17	4	
	Poly18	4	
	Poly19	4	
	Poly20	4	
	Poly21	4	
	Poly22	4	
	Poly23	4	
	Poly24	4	
	Poly25	4	
	Poly26	4	
	Poly27	4	
	Poly28	4	
	Poly29	4	
	Poly30	4	
	Poly31	4	
	Poly32	4	
	Poly33	4	
	Poly34	4	
	Poly35	4	
	Poly36	4	
	Poly37	4	
	Poly38	4	
	Poly39	4	
	Poly40	4	
	Poly41	4	
	Poly42	4	
	Poly43	4	
	Poly44	4	
	Poly45	4	
	Poly46	4	
	Poly47	4	
	Poly48	4	
	Poly49	4	
	Poly50	4	
	Poly51	4	
	Poly52	4	
	Poly53	4	
	Poly54	4	
	Poly55	4	
	Poly56	4	
	Poly57	4	
	Poly58	4	
	Poly59	4	
	Poly60	4	
	Poly61	4	
	Poly62	4	
	Poly63	4	
	Poly64	4	
	Poly65	4	
	Poly66	4	
	Poly67	4	
	Poly68	4	
	Poly69	4	
	Poly70	4	
	Poly71	4	
	Poly72	4	
	Poly73	4	
	Poly74	4	
	Poly75	4	
	Poly76	4	
	Poly77	4	
	Poly78	4	
	Poly79	4	
	Poly80	4	
	Poly81	4	
	Poly82	4	
	Poly83	4	
	Poly84	4	
	Poly85	4	
	Poly86	4	
	Poly87	4	
	Poly88	4	
	Poly89	4	
	Poly90	4	
	Poly91	4	
	Poly92	4	
	Poly93	4	
	Poly94	4	
	Poly95	4	
	Poly96	4	
	Poly97	4	
	Poly98	4	
	Poly99	4	
	Poly100	4	;


set IK:=																																																																																																						
	(*,1)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	
	(*,2)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	
	(*,3)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	
	(*,4)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	Poly66	Poly67	Poly68	Poly69	Poly70	Poly71	Poly72	Poly73	Poly74	Poly75	Poly76	Poly77	Poly78	Poly79	Poly80	Poly81	Poly82	Poly83	Poly84	Poly85	Poly86	Poly87	Poly88	Poly89	Poly90	Poly91	Poly92	Poly93	Poly94	Poly95	Poly96	Poly97	Poly98	Poly99	Poly100	;

param F_ik:	1	2	3	4	:=
Poly1	500	1000	2500	3000	
Poly2	500	1000	2500	3000	
Poly3	500	1000	2500	3000	
Poly4	500	1000	2500	3000	
Poly5	500	1000	2500	3000	
Poly6	500	1000	2500	3000	
Poly7	500	1000	2500	3000	
Poly8	500	1000	2500	3000	
Poly9	500	1000	2500	3000	
Poly10	500	1000	2500	3000	
Poly11	500	1000	2500	3000	
Poly12	500	1000	2500	3000	
Poly13	500	1000	2500	3000	
Poly14	500	1000	2500	3000	
Poly15	500	1000	2500	3000	
Poly16	500	1000	2500	3000	
Poly17	500	1000	2500	3000	
Poly18	500	1000	2500	3000	
Poly19	500	1000	2500	3000	
Poly20	500	1000	2500	3000	
Poly21	500	1000	2500	3000	
Poly22	500	1000	2500	3000	
Poly23	500	1000	2500	3000	
Poly24	500	1000	2500	3000	
Poly25	500	1000	2500	3000	
Poly26	500	1000	2500	3000	
Poly27	500	1000	2500	3000	
Poly28	500	1000	2500	3000	
Poly29	500	1000	2500	3000	
Poly30	500	1000	2500	3000	
Poly31	500	1000	2500	3000	
Poly32	500	1000	2500	3000	
Poly33	500	1000	2500	3000	
Poly34	500	1000	2500	3000	
Poly35	500	1000	2500	3000	
Poly36	500	1000	2500	3000	
Poly37	500	1000	2500	3000	
Poly38	500	1000	2500	3000	
Poly39	500	1000	2500	3000	
Poly40	500	1000	2500	3000	
Poly41	500	1000	2500	3000	
Poly42	500	1000	2500	3000	
Poly43	500	1000	2500	3000	
Poly44	500	1000	2500	3000	
Poly45	500	1000	2500	3000	
Poly46	500	1000	2500	3000	
Poly47	500	1000	2500	3000	
Poly48	500	1000	2500	3000	
Poly49	500	1000	2500	3000	
Poly50	500	1000	2500	3000	
Poly51	500	1000	2500	3000	
Poly52	500	1000	2500	3000	
Poly53	500	1000	2500	3000	
Poly54	500	1000	2500	3000	
Poly55	500	1000	2500	3000	
Poly56	500	1000	2500	3000	
Poly57	500	1000	2500	3000	
Poly58	500	1000	2500	3000	
Poly59	500	1000	2500	3000	
Poly60	500	1000	2500	3000	
Poly61	500	1000	2500	3000	
Poly62	500	1000	2500	3000	
Poly63	500	1000	2500	3000	
Poly64	500	1000	2500	3000	
Poly65	500	1000	2500	3000	
Poly66	500	1000	2500	3000	
Poly67	500	1000	2500	3000	
Poly68	500	1000	2500	3000	
Poly69	500	1000	2500	3000	
Poly70	500	1000	2500	3000	
Poly71	500	1000	2500	3000	
Poly72	500	1000	2500	3000	
Poly73	500	1000	2500	3000	
Poly74	500	1000	2500	3000	
Poly75	500	1000	2500	3000	
Poly76	500	1000	2500	3000	
Poly77	500	1000	2500	3000	
Poly78	500	1000	2500	3000	
Poly79	500	1000	2500	3000	
Poly80	500	1000	2500	3000	
Poly81	500	1000	2500	3000	
Poly82	500	1000	2500	3000	
Poly83	500	1000	2500	3000	
Poly84	500	1000	2500	3000	
Poly85	500	1000	2500	3000	
Poly86	500	1000	2500	3000	
Poly87	500	1000	2500	3000	
Poly88	500	1000	2500	3000	
Poly89	500	1000	2500	3000	
Poly90	500	1000	2500	3000	
Poly91	500	1000	2500	3000	
Poly92	500	1000	2500	3000	
Poly93	500	1000	2500	3000	
Poly94	500	1000	2500	3000	
Poly95	500	1000	2500	3000	
Poly96	500	1000	2500	3000	
Poly97	500	1000	2500	3000	
Poly98	500	1000	2500	3000	
Poly99	500	1000	2500	3000	
Poly100	500	1000	2500	3000	;



param X_ik_min:	1	2	3	4	:=
Poly1	100	1001	6001	8001	
Poly2	100	1001	6001	8001	
Poly3	100	1001	6001	8001	
Poly4	100	1001	6001	8001	
Poly5	100	1001	6001	8001	
Poly6	100	1001	6001	8001	
Poly7	100	1001	6001	8001	
Poly8	100	1001	6001	8001	
Poly9	100	1001	6001	8001	
Poly10	100	1001	6001	8001	
Poly11	100	1001	6001	8001	
Poly12	100	1001	6001	8001	
Poly13	100	1001	6001	8001	
Poly14	100	1001	6001	8001	
Poly15	100	1001	6001	8001	
Poly16	100	1001	6001	8001	
Poly17	100	1001	6001	8001	
Poly18	100	1001	6001	8001	
Poly19	100	1001	6001	8001	
Poly20	100	1001	6001	8001	
Poly21	100	1001	6001	8001	
Poly22	100	1001	6001	8001	
Poly23	100	1001	6001	8001	
Poly24	100	1001	6001	8001	
Poly25	100	1001	6001	8001	
Poly26	100	1001	6001	8001	
Poly27	100	1001	6001	8001	
Poly28	100	1001	6001	8001	
Poly29	100	1001	6001	8001	
Poly30	100	1001	6001	8001	
Poly31	100	1001	6001	8001	
Poly32	100	1001	6001	8001	
Poly33	100	1001	6001	8001	
Poly34	100	1001	6001	8001	
Poly35	100	1001	6001	8001	
Poly36	100	1001	6001	8001	
Poly37	100	1001	6001	8001	
Poly38	100	1001	6001	8001	
Poly39	100	1001	6001	8001	
Poly40	100	1001	6001	8001	
Poly41	100	1001	6001	8001	
Poly42	100	1001	6001	8001	
Poly43	100	1001	6001	8001	
Poly44	100	1001	6001	8001	
Poly45	100	1001	6001	8001	
Poly46	100	1001	6001	8001	
Poly47	100	1001	6001	8001	
Poly48	100	1001	6001	8001	
Poly49	100	1001	6001	8001	
Poly50	100	1001	6001	8001	
Poly51	100	1001	6001	8001	
Poly52	100	1001	6001	8001	
Poly53	100	1001	6001	8001	
Poly54	100	1001	6001	8001	
Poly55	100	1001	6001	8001	
Poly56	100	1001	6001	8001	
Poly57	100	1001	6001	8001	
Poly58	100	1001	6001	8001	
Poly59	100	1001	6001	8001	
Poly60	100	1001	6001	8001	
Poly61	100	1001	6001	8001	
Poly62	100	1001	6001	8001	
Poly63	100	1001	6001	8001	
Poly64	100	1001	6001	8001	
Poly65	100	1001	6001	8001	
Poly66	100	1001	6001	8001	
Poly67	100	1001	6001	8001	
Poly68	100	1001	6001	8001	
Poly69	100	1001	6001	8001	
Poly70	100	1001	6001	8001	
Poly71	100	1001	6001	8001	
Poly72	100	1001	6001	8001	
Poly73	100	1001	6001	8001	
Poly74	100	1001	6001	8001	
Poly75	100	1001	6001	8001	
Poly76	100	1001	6001	8001	
Poly77	100	1001	6001	8001	
Poly78	100	1001	6001	8001	
Poly79	100	1001	6001	8001	
Poly80	100	1001	6001	8001	
Poly81	100	1001	6001	8001	
Poly82	100	1001	6001	8001	
Poly83	100	1001	6001	8001	
Poly84	100	1001	6001	8001	
Poly85	100	1001	6001	8001	
Poly86	100	1001	6001	8001	
Poly87	100	1001	6001	8001	
Poly88	100	1001	6001	8001	
Poly89	100	1001	6001	8001	
Poly90	100	1001	6001	8001	
Poly91	100	1001	6001	8001	
Poly92	100	1001	6001	8001	
Poly93	100	1001	6001	8001	
Poly94	100	1001	6001	8001	
Poly95	100	1001	6001	8001	
Poly96	100	1001	6001	8001	
Poly97	100	1001	6001	8001	
Poly98	100	1001	6001	8001	
Poly99	100	1001	6001	8001	
Poly100	100	1001	6001	8001	;



param X_ik_max:	1	2	3	4	:=
Poly1	1000	2000	8000	10000	
Poly2	1000	2000	8000	10000	
Poly3	1000	2000	8000	10000	
Poly4	1000	2000	8000	10000	
Poly5	1000	2000	8000	10000	
Poly6	1000	2000	8000	10000	
Poly7	1000	2000	8000	10000	
Poly8	1000	2000	8000	10000	
Poly9	1000	2000	8000	10000	
Poly10	1000	2000	8000	10000	
Poly11	1000	2000	8000	10000	
Poly12	1000	2000	8000	10000	
Poly13	1000	2000	8000	10000	
Poly14	1000	2000	8000	10000	
Poly15	1000	2000	8000	10000	
Poly16	1000	2000	8000	10000	
Poly17	1000	2000	8000	10000	
Poly18	1000	2000	8000	10000	
Poly19	1000	2000	8000	10000	
Poly20	1000	2000	8000	10000	
Poly21	1000	2000	8000	10000	
Poly22	1000	2000	8000	10000	
Poly23	1000	2000	8000	10000	
Poly24	1000	2000	8000	10000	
Poly25	1000	2000	8000	10000	
Poly26	1000	2000	8000	10000	
Poly27	1000	2000	8000	10000	
Poly28	1000	2000	8000	10000	
Poly29	1000	2000	8000	10000	
Poly30	1000	2000	8000	10000	
Poly31	1000	2000	8000	10000	
Poly32	1000	2000	8000	10000	
Poly33	1000	2000	8000	10000	
Poly34	1000	2000	8000	10000	
Poly35	1000	2000	8000	10000	
Poly36	1000	2000	8000	10000	
Poly37	1000	2000	8000	10000	
Poly38	1000	2000	8000	10000	
Poly39	1000	2000	8000	10000	
Poly40	1000	2000	8000	10000	
Poly41	1000	2000	8000	10000	
Poly42	1000	2000	8000	10000	
Poly43	1000	2000	8000	10000	
Poly44	1000	2000	8000	10000	
Poly45	1000	2000	8000	10000	
Poly46	1000	2000	8000	10000	
Poly47	1000	2000	8000	10000	
Poly48	1000	2000	8000	10000	
Poly49	1000	2000	8000	10000	
Poly50	1000	2000	8000	10000	
Poly51	1000	2000	8000	10000	
Poly52	1000	2000	8000	10000	
Poly53	1000	2000	8000	10000	
Poly54	1000	2000	8000	10000	
Poly55	1000	2000	8000	10000	
Poly56	1000	2000	8000	10000	
Poly57	1000	2000	8000	10000	
Poly58	1000	2000	8000	10000	
Poly59	1000	2000	8000	10000	
Poly60	1000	2000	8000	10000	
Poly61	1000	2000	8000	10000	
Poly62	1000	2000	8000	10000	
Poly63	1000	2000	8000	10000	
Poly64	1000	2000	8000	10000	
Poly65	1000	2000	8000	10000	
Poly66	1000	2000	8000	10000	
Poly67	1000	2000	8000	10000	
Poly68	1000	2000	8000	10000	
Poly69	1000	2000	8000	10000	
Poly70	1000	2000	8000	10000	
Poly71	1000	2000	8000	10000	
Poly72	1000	2000	8000	10000	
Poly73	1000	2000	8000	10000	
Poly74	1000	2000	8000	10000	
Poly75	1000	2000	8000	10000	
Poly76	1000	2000	8000	10000	
Poly77	1000	2000	8000	10000	
Poly78	1000	2000	8000	10000	
Poly79	1000	2000	8000	10000	
Poly80	1000	2000	8000	10000	
Poly81	1000	2000	8000	10000	
Poly82	1000	2000	8000	10000	
Poly83	1000	2000	8000	10000	
Poly84	1000	2000	8000	10000	
Poly85	1000	2000	8000	10000	
Poly86	1000	2000	8000	10000	
Poly87	1000	2000	8000	10000	
Poly88	1000	2000	8000	10000	
Poly89	1000	2000	8000	10000	
Poly90	1000	2000	8000	10000	
Poly91	1000	2000	8000	10000	
Poly92	1000	2000	8000	10000	
Poly93	1000	2000	8000	10000	
Poly94	1000	2000	8000	10000	
Poly95	1000	2000	8000	10000	
Poly96	1000	2000	8000	10000	
Poly97	1000	2000	8000	10000	
Poly98	1000	2000	8000	10000	
Poly99	1000	2000	8000	10000	
Poly100	1000	2000	8000	10000	;




param D_jp:	Tomato	Capsicum	BellPepper	Cucumber	GreenChilli	Grapes	Strawberries	Carrots	Lettuce	:=
DC1	1000	100	200	500	50	500	100	400	800	
DC2	1000	100	200	500	50	500	100	400	800	
DC3	1000	100	200	500	50	500	100	400	800	
DC4	1500	150	250	250	25	250	150	200	1200	
DC5	4000	400	800	1000	100	1000	400	800	3200	
DC6	1500	150	350	500	50	500	150	400	1200	
DC7	250	50	100	200	20	200	50	160	200	
DC8	700	100	200	500	50	500	100	400	560	
DC9	4500	450	1000	2000	200	2000	450	1600	3600	
DC10	1000	100	200	500	50	500	100	400	800	
DC11	1000	100	200	500	50	500	100	400	800	
DC12	6000	2000	400	1000	1000	1000	2000	800	4800	
DC13	750	100	200	500	50	500	100	400	600	
DC14	20000	2000	3000	5000	1000	5000	2000	4000	16000	
DC15	1000	100	200	600	60	600	100	480	800	
DC16	500	50	100	300	30	300	50	240	400	
DC17	20000	2000	4000	8000	1000	8000	2000	6400	16000	
DC18	1000	100	200	500	50	500	100	400	800	
DC19	1000	100	200	500	50	500	100	400	800	
DC20	1000	100	200	500	50	500	100	400	800	
DC21	1500	150	250	250	25	250	150	200	1200	
DC22	4000	400	800	1000	100	1000	400	800	3200	
DC23	1500	150	350	500	50	500	150	400	1200	
DC24	250	50	100	200	20	200	50	160	200	
DC25	700	100	200	500	50	500	100	400	560	
DC26	4500	450	1000	2000	200	2000	450	1600	3600	
DC27	1000	100	200	500	50	500	100	400	800	
DC28	1000	100	200	500	50	500	100	400	800	
DC29	6000	2000	400	1000	1000	1000	2000	800	4800	
DC30	750	100	200	500	50	500	100	400	600	
DC31	1000	100	200	500	50	500	100	400	800	
DC32	1000	100	200	500	50	500	100	400	800	
DC33	1000	100	200	500	50	500	100	400	800	
DC34	1500	150	250	250	25	250	150	200	1200	
DC35	4000	400	800	1000	100	1000	400	800	3200	
DC36	1500	150	350	500	50	500	150	400	1200	
DC37	250	50	100	200	20	200	50	160	200	
DC38	700	100	200	500	50	500	100	400	560	
DC39	4500	450	1000	2000	200	2000	450	1600	3600	
DC40	1000	100	200	500	50	500	100	400	800	
DC41	1000	100	200	500	50	500	100	400	800	
DC42	6000	2000	400	1000	1000	1000	2000	800	4800	
DC43	750	100	200	500	50	500	100	400	600	
DC44	20000	2000	3000	5000	1000	5000	2000	4000	16000	
DC45	6000	2000	400	1000	1000	1000	2000	800	4800	
DC46	1000	100	200	500	50	500	100	400	800	
DC47	1000	100	200	500	50	500	100	400	800	
DC48	1000	100	200	500	50	500	100	400	800	
DC49	1500	150	250	250	25	250	150	200	1200	
DC50	4000	400	800	1000	100	1000	400	800	3200	
DC51	1500	150	350	500	50	500	150	400	1200	
DC52	250	50	100	200	20	200	50	160	200	
DC53	700	100	200	500	50	500	100	400	560	
DC54	4500	450	1000	2000	200	2000	450	1600	3600	
DC55	1000	100	200	500	50	500	100	400	800	
DC56	1000	100	200	500	50	500	100	400	800	
DC57	6000	2000	400	1000	1000	1000	2000	800	4800	
DC58	750	100	200	500	50	500	100	400	600	
DC59	20000	2000	3000	5000	1000	5000	2000	4000	16000	
DC60	1000	100	200	600	60	600	100	480	800	
DC61	500	50	100	300	30	300	50	240	400	
DC62	20000	2000	4000	8000	1000	8000	2000	6400	16000	
DC63	1000	100	200	500	50	500	100	400	800	
DC64	1000	100	200	500	50	500	100	400	800	
DC65	1000	100	200	500	50	500	100	400	800	
DC66	1500	150	250	250	25	250	150	200	1200	
